epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,467.579,0.80795,0.39775,0.07204,0.52553,0.90535,0.90992,0.89552,0.9338,0.74135,0.92508,0.91045,0.94904,0.8905,0.82071,0.29607,0.33483,0.67704,0.96462,0.0013268,0.0013268,0.0013268
53,476.187,0.80387,0.39219,0.0724,0.50526,0.90991,0.89632,0.91604,0.94754,0.7531,0.91092,0.93097,0.96226,0.90451,0.82042,0.2706,0.36297,0.58692,0.96039,0.0013136,0.0013136,0.0013136
54,484.854,0.80032,0.3996,0.07488,0.50026,0.90049,0.93086,0.9043,0.94957,0.76321,0.94614,0.91764,0.96936,0.9131,0.82604,0.25655,0.3753,0.58943,0.95957,0.0013004,0.0013004,0.0013004
55,493.989,0.78352,0.37955,0.07277,0.49969,0.90184,0.91463,0.91944,0.95339,0.77112,0.92762,0.9325,0.96853,0.91059,0.80994,0.26322,0.39072,0.55598,0.96746,0.0012872,0.0012872,0.0012872
56,503.409,0.75686,0.37559,0.07183,0.484,0.89115,0.92718,0.90858,0.93752,0.73778,0.94288,0.92397,0.95979,0.90061,0.82843,0.25405,0.39736,0.61505,0.97253,0.001274,0.001274,0.001274
57,512.027,0.80252,0.40232,0.07497,0.5082,0.90637,0.92492,0.90112,0.93583,0.73256,0.93496,0.91182,0.95621,0.88374,0.85319,0.31493,0.38801,0.63736,0.97486,0.0012608,0.0012608,0.0012608
58,520.784,0.82309,0.3665,0.06769,0.51879,0.90518,0.90859,0.89014,0.93217,0.73412,0.91649,0.92142,0.9512,0.87284,0.86996,0.33993,0.43827,0.65197,0.99022,0.0012476,0.0012476,0.0012476
59,529.828,0.76714,0.33943,0.05801,0.47847,0.89009,0.90229,0.94216,0.9494,0.76773,0.91659,0.95709,0.969,0.905,0.82011,0.27785,0.40529,0.60437,0.96811,0.0012344,0.0012344,0.0012344
60,538.674,0.7748,0.3527,0.06884,0.48355,0.89846,0.89257,0.86567,0.90971,0.68741,0.90388,0.87687,0.93255,0.86636,0.97697,0.3351,0.37218,0.83008,1.01641,0.0012212,0.0012212,0.0012212
61,547.669,0.74692,0.35421,0.06289,0.4789,0.89007,0.92403,0.89179,0.93669,0.7357,0.9395,0.90672,0.95947,0.89402,0.85747,0.28226,0.41764,0.69584,0.97722,0.001208,0.001208,0.001208
62,556.522,0.7396,0.32741,0.06857,0.47223,0.88672,0.91484,0.89179,0.92868,0.74978,0.92824,0.90485,0.94675,0.88279,0.81316,0.29946,0.39678,0.634,0.96159,0.0011948,0.0011948,0.0011948
63,565.569,0.74932,0.31546,0.06848,0.48422,0.88371,0.91427,0.90299,0.94143,0.75545,0.92546,0.91418,0.95803,0.88914,0.82494,0.28479,0.41115,0.6412,0.97185,0.0011816,0.0011816,0.0011816
64,574.199,0.7163,0.34947,0.05845,0.46001,0.88215,0.91893,0.93053,0.95399,0.77712,0.9263,0.93799,0.96093,0.90022,0.77598,0.27818,0.43093,0.57844,0.95582,0.0011684,0.0011684,0.0011684
65,582.662,0.73203,0.32038,0.05777,0.4654,0.88026,0.93614,0.92985,0.95588,0.77398,0.94929,0.94291,0.97029,0.91464,0.81071,0.25268,0.43735,0.59696,0.96119,0.0011552,0.0011552,0.0011552
66,592.093,0.74161,0.33875,0.07197,0.47758,0.88788,0.94741,0.87687,0.94717,0.76204,0.96013,0.88806,0.96645,0.90568,0.81203,0.25474,0.42728,0.62433,0.96715,0.001142,0.001142,0.001142
67,600.864,0.7314,0.33002,0.0642,0.48164,0.87983,0.92378,0.90858,0.94327,0.76822,0.93327,0.91791,0.95631,0.89765,0.77883,0.26896,0.43483,0.64969,0.96218,0.0011288,0.0011288,0.0011288
68,609.428,0.73757,0.30876,0.0657,0.47713,0.89335,0.93462,0.90858,0.93485,0.75623,0.95036,0.92351,0.95526,0.90003,0.7982,0.25447,0.44092,0.60286,0.96166,0.0011156,0.0011156,0.0011156
69,617.967,0.71101,0.3081,0.07274,0.46043,0.87741,0.93606,0.91045,0.94527,0.75225,0.94742,0.92164,0.95914,0.90479,0.86472,0.24697,0.41463,0.6681,0.98145,0.0011024,0.0011024,0.0011024
70,626.706,0.72882,0.31869,0.06737,0.46085,0.8833,0.94355,0.90431,0.95387,0.7757,0.94258,0.91885,0.96271,0.90657,0.7586,0.24754,0.43276,0.64896,0.94146,0.0010892,0.0010892,0.0010892
71,635.406,0.73019,0.3215,0.06436,0.47324,0.88264,0.92893,0.90858,0.94994,0.77752,0.94042,0.91978,0.96554,0.90793,0.74998,0.27621,0.45238,0.61339,0.93491,0.001076,0.001076,0.001076
72,644.205,0.7032,0.31453,0.06131,0.46096,0.87284,0.94082,0.91944,0.95282,0.77631,0.95247,0.9346,0.96763,0.91801,0.78,0.24052,0.39297,0.54376,0.94214,0.0010628,0.0010628,0.0010628
73,653.639,0.70663,0.3032,0.06669,0.45872,0.88017,0.94473,0.92488,0.96059,0.79359,0.95621,0.93702,0.97372,0.92511,0.75549,0.2511,0.42716,0.55788,0.93846,0.0010496,0.0010496,0.0010496
74,662.876,0.73169,0.30446,0.07369,0.45855,0.88474,0.91892,0.91418,0.95341,0.76404,0.93353,0.9291,0.96817,0.91771,0.83984,0.2432,0.4308,0.59283,0.97398,0.0010364,0.0010364,0.0010364
75,671.609,0.74925,0.32309,0.06156,0.47813,0.88748,0.90479,0.9219,0.94956,0.76657,0.92124,0.93843,0.96877,0.91019,0.84055,0.24491,0.43358,0.60346,0.97096,0.0010232,0.0010232,0.0010232
76,680.203,0.72857,0.31986,0.06731,0.46071,0.88069,0.89817,0.93284,0.95033,0.78742,0.91255,0.94776,0.96985,0.92099,0.78276,0.23835,0.44573,0.58883,0.95546,0.00101,0.00101,0.00101
77,689.045,0.71367,0.26497,0.05835,0.45965,0.87038,0.92052,0.9347,0.95497,0.7792,0.93889,0.95336,0.97344,0.9138,0.82761,0.23942,0.41592,0.55879,0.96768,0.0009968,0.0009968,0.0009968
78,697.807,0.70164,0.3432,0.06763,0.45627,0.87336,0.9103,0.93097,0.95691,0.78549,0.92307,0.94403,0.97141,0.90948,0.77143,0.26469,0.46959,0.55236,0.95904,0.0009836,0.0009836,0.0009836
79,706.404,0.69233,0.28119,0.06585,0.45171,0.87427,0.93056,0.92506,0.95619,0.77649,0.93807,0.93253,0.96753,0.90979,0.76041,0.27125,0.47589,0.5562,0.94982,0.0009704,0.0009704,0.0009704
80,715.212,0.68874,0.30298,0.05934,0.45437,0.86847,0.89894,0.91418,0.95208,0.77429,0.91364,0.9291,0.96625,0.90675,0.78918,0.27188,0.46584,0.57486,0.95348,0.0009572,0.0009572,0.0009572
81,723.86,0.67589,0.30031,0.06328,0.44138,0.85855,0.93699,0.92351,0.95638,0.7921,0.94835,0.9347,0.96768,0.91425,0.79542,0.2504,0.38738,0.55928,0.95431,0.000944,0.000944,0.000944
82,732.527,0.67617,0.26141,0.0581,0.45219,0.86757,0.92579,0.92537,0.95536,0.79052,0.93103,0.94776,0.97554,0.91965,0.74049,0.24137,0.45345,0.51023,0.93158,0.0009308,0.0009308,0.0009308
83,741.179,0.68109,0.2903,0.06539,0.45408,0.86006,0.92894,0.92685,0.9553,0.78055,0.94201,0.93953,0.9686,0.91529,0.7378,0.24161,0.45396,0.51018,0.9354,0.0009176,0.0009176,0.0009176
84,750.025,0.66115,0.2882,0.06336,0.44652,0.8708,0.92938,0.91791,0.95178,0.7827,0.9427,0.93657,0.96867,0.91176,0.7389,0.27225,0.44681,0.55911,0.93834,0.0009044,0.0009044,0.0009044
85,758.595,0.6787,0.26631,0.05505,0.44596,0.87128,0.92432,0.93657,0.9599,0.79541,0.93537,0.94776,0.97376,0.91674,0.70563,0.2425,0.46016,0.56381,0.92518,0.0008912,0.0008912,0.0008912
86,767.239,0.6793,0.29491,0.06598,0.44442,0.86543,0.9282,0.90858,0.9541,0.78973,0.94536,0.92537,0.9712,0.91399,0.72948,0.24521,0.45074,0.56614,0.93992,0.000878,0.000878,0.000878
87,776.047,0.67548,0.29535,0.05973,0.44677,0.86662,0.91304,0.93097,0.95796,0.78507,0.92783,0.9459,0.97264,0.91977,0.75115,0.243,0.44944,0.58229,0.94443,0.0008648,0.0008648,0.0008648
88,784.615,0.68176,0.28901,0.06263,0.44681,0.86801,0.93418,0.93097,0.95483,0.77942,0.94731,0.94403,0.97471,0.91361,0.75468,0.26251,0.45485,0.50931,0.94317,0.0008516,0.0008516,0.0008516
89,793.199,0.68459,0.291,0.05707,0.44736,0.87177,0.93545,0.90672,0.94672,0.77818,0.94427,0.91604,0.96085,0.89862,0.74432,0.26446,0.44215,0.58876,0.93818,0.0008384,0.0008384,0.0008384
90,801.839,0.66977,0.26752,0.06571,0.4421,0.86652,0.90436,0.95522,0.95396,0.78006,0.91849,0.97015,0.97429,0.9118,0.75038,0.27774,0.4465,0.54082,0.94021,0.0008252,0.0008252,0.0008252
91,810.741,0.65235,0.27755,0.05683,0.43185,0.85848,0.90983,0.90362,0.94263,0.77287,0.9286,0.92206,0.96556,0.91285,0.79585,0.25857,0.49722,0.58055,0.96312,0.000812,0.000812,0.000812
92,819.366,0.66204,0.28108,0.05531,0.42428,0.87173,0.93062,0.93097,0.95695,0.80401,0.94367,0.94403,0.97045,0.92291,0.70787,0.23505,0.46798,0.50942,0.92597,0.0007988,0.0007988,0.0007988
93,828.781,0.66499,0.285,0.06505,0.43565,0.87099,0.92161,0.9291,0.94963,0.79267,0.93641,0.94403,0.97197,0.91696,0.7396,0.23859,0.4625,0.53598,0.93539,0.0007856,0.0007856,0.0007856
94,837.772,0.66478,0.27372,0.05573,0.43214,0.85717,0.93397,0.89725,0.9358,0.77503,0.94088,0.91231,0.95622,0.90072,0.75226,0.25157,0.40695,0.59936,0.93951,0.0007724,0.0007724,0.0007724
95,846.72,0.63643,0.25721,0.05568,0.42562,0.85499,0.93042,0.92351,0.94785,0.78773,0.93805,0.93284,0.96329,0.9104,0.74593,0.25412,0.44124,0.62264,0.94196,0.0007592,0.0007592,0.0007592
96,855.729,0.6635,0.28467,0.06704,0.43698,0.86327,0.92051,0.90743,0.94405,0.77766,0.93005,0.91778,0.95844,0.90069,0.76323,0.26336,0.43424,0.5924,0.95021,0.000746,0.000746,0.000746
97,864.731,0.65821,0.27327,0.0646,0.43081,0.86535,0.9239,0.90112,0.93682,0.76457,0.93547,0.91231,0.95721,0.89552,0.75121,0.25401,0.43262,0.57374,0.94775,0.0007328,0.0007328,0.0007328
98,873.878,0.64636,0.28026,0.05599,0.41956,0.86334,0.91285,0.9291,0.95516,0.79779,0.92393,0.9403,0.96693,0.90938,0.72243,0.2527,0.45814,0.54868,0.93561,0.0007196,0.0007196,0.0007196
99,882.886,0.65041,0.2605,0.05675,0.43902,0.85453,0.93972,0.90155,0.94984,0.7979,0.95014,0.92436,0.96668,0.90993,0.75364,0.25385,0.38943,0.5572,0.9451,0.0007064,0.0007064,0.0007064
100,891.902,0.63511,0.25458,0.05266,0.41353,0.85579,0.90362,0.94216,0.95481,0.80084,0.91615,0.95522,0.97019,0.921,0.72623,0.22354,0.43144,0.49941,0.93597,0.0006932,0.0006932,0.0006932
101,901.175,0.6414,0.29,0.06086,0.42316,0.86598,0.93523,0.93097,0.95534,0.79776,0.94801,0.94403,0.97064,0.92369,0.73772,0.23444,0.4396,0.56094,0.93404,0.00068,0.00068,0.00068
102,910.089,0.65537,0.271,0.05743,0.4161,0.8596,0.93284,0.93284,0.95643,0.79684,0.94403,0.94403,0.97038,0.92203,0.74763,0.23563,0.40757,0.52297,0.93976,0.0006668,0.0006668,0.0006668
103,919.021,0.62184,0.24489,0.05135,0.40183,0.84999,0.93064,0.9347,0.95313,0.78638,0.94179,0.9459,0.97084,0.91751,0.8036,0.23646,0.41213,0.53493,0.96039,0.0006536,0.0006536,0.0006536
104,928.059,0.63193,0.25881,0.06088,0.42352,0.85435,0.92089,0.9403,0.95797,0.79886,0.93551,0.95522,0.97417,0.91675,0.74646,0.24114,0.44032,0.53178,0.94281,0.0006404,0.0006404,0.0006404
105,937.265,0.63337,0.23791,0.06308,0.41955,0.8628,0.92719,0.93284,0.95358,0.78901,0.94017,0.9459,0.97458,0.92122,0.76965,0.23302,0.39679,0.52471,0.94724,0.0006272,0.0006272,0.0006272
106,946.381,0.62385,0.25328,0.05271,0.41667,0.85458,0.91614,0.93843,0.95639,0.79339,0.9304,0.95336,0.9765,0.9224,0.78629,0.23661,0.39146,0.51443,0.9634,0.000614,0.000614,0.000614
107,955.264,0.61822,0.25389,0.06515,0.41267,0.85558,0.93669,0.9291,0.95772,0.81034,0.94922,0.94155,0.97312,0.91932,0.71517,0.23458,0.37141,0.4799,0.933,0.0006008,0.0006008,0.0006008
108,965.021,0.61999,0.27017,0.05079,0.40758,0.85,0.90767,0.91701,0.94202,0.77177,0.92428,0.93369,0.96317,0.90951,0.77798,0.25308,0.38545,0.56459,0.95368,0.0005876,0.0005876,0.0005876
109,973.997,0.60356,0.2459,0.06051,0.40094,0.85436,0.92103,0.90672,0.94154,0.78684,0.93404,0.91978,0.95801,0.90696,0.73323,0.24247,0.38171,0.55551,0.93266,0.0005744,0.0005744,0.0005744
110,982.84,0.60179,0.21752,0.04686,0.39586,0.846,0.91497,0.92346,0.95019,0.79117,0.92819,0.94044,0.96815,0.9105,0.73889,0.26493,0.37924,0.51701,0.93878,0.0005612,0.0005612,0.0005612
111,991.731,0.59171,0.26101,0.05591,0.40473,0.84827,0.92407,0.9291,0.95216,0.7955,0.93691,0.94201,0.97131,0.91987,0.75257,0.24259,0.36369,0.51363,0.94363,0.000548,0.000548,0.000548
112,1000.8,0.60503,0.22706,0.05539,0.39969,0.85073,0.9162,0.92164,0.94774,0.7844,0.9245,0.9403,0.969,0.91464,0.74817,0.23842,0.37057,0.52779,0.94333,0.0005348,0.0005348,0.0005348
113,1009.71,0.58598,0.26684,0.06503,0.39528,0.84587,0.91569,0.92537,0.94722,0.79084,0.92985,0.93978,0.96686,0.91243,0.71931,0.24816,0.37295,0.50862,0.92967,0.0005216,0.0005216,0.0005216
114,1018.63,0.58686,0.2537,0.051,0.39454,0.84796,0.92569,0.92962,0.95434,0.79902,0.93684,0.94082,0.96978,0.91729,0.70657,0.25033,0.41488,0.51168,0.92717,0.0005084,0.0005084,0.0005084
115,1027.72,0.61526,0.247,0.05723,0.40434,0.84615,0.91527,0.9291,0.95388,0.79494,0.92997,0.94403,0.97271,0.92255,0.73353,0.24594,0.40913,0.51694,0.93701,0.0004952,0.0004952,0.0004952
116,1036.69,0.59602,0.22348,0.04666,0.39591,0.84241,0.91338,0.93657,0.95672,0.79585,0.92612,0.94963,0.97339,0.92333,0.71119,0.23331,0.41688,0.52107,0.92899,0.000482,0.000482,0.000482
117,1045.65,0.58749,0.22466,0.0507,0.39172,0.84675,0.92047,0.93284,0.95206,0.80307,0.93336,0.9459,0.97304,0.91926,0.71105,0.2311,0.40781,0.542,0.93578,0.0004688,0.0004688,0.0004688
118,1054.71,0.58955,0.24223,0.0566,0.39748,0.85614,0.90461,0.9291,0.94767,0.79264,0.918,0.94403,0.96762,0.91543,0.72559,0.24309,0.42781,0.56537,0.93582,0.0004556,0.0004556,0.0004556
119,1063.75,0.57083,0.24468,0.05227,0.38845,0.83921,0.92605,0.93455,0.95792,0.80885,0.94084,0.94948,0.97663,0.92661,0.69974,0.23044,0.39192,0.47558,0.92996,0.0004424,0.0004424,0.0004424
120,1073.31,0.58306,0.2263,0.0639,0.40012,0.84489,0.9262,0.93652,0.95715,0.81109,0.94074,0.94782,0.97328,0.92365,0.70668,0.23703,0.4006,0.48176,0.92904,0.0004292,0.0004292,0.0004292
